Series Name,Series Code,Country Name,Country Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Albania,ALB,16.713,16.128,16.194,15.942,15.414,15.28,15.203,14.815,14.784,16.155,17.855,20.157,21.869,21.756,20.149,18.001,16.098,14.792,9.697,13.217,15.231,19.046,18.869,17.503,17.309,18.545,18.987,19.65,20.692,20.909,20.865,20.942,20.276,18.171,16.585,15.58,15.013,14.672,14.517,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Algeria,DZA,53.498,45.911,42.856,36.847,31.391,28.956,27.769,24.322,24.699,24.131,22.844,22.005,19.071,16.71,13.331,11.238,10.14,9.302,8.797,8.632,8.838,8.96,9.214,9.376,9.455,9.095,9.635,10.288,11.134,11.95,12.684,12.771,11.888,12.731,12.872,12.654,12.303,12.057,11.714,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,American Samoa,ASM,45.031,46.295,46.982,48.24,49.277,49.765,52.092,53.99,55.21,56.806,56.704,54.972,52.984,51.057,49.096,50.58,50.397,50.092,48.565,46.233,43.602,42.235,38.524,36.881,35.167,36.404,36.393,37.072,39.2,41.515,43.498,44.618,43.031,39.35,35.06,32.192,30.65,30.191,30.036,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Andorra,AND,18.977,13.924,14.734,14.448,12.765,12.997,12.411,10.656,10.878,10.919,9.558,8.761,8.242,8.296,8.717,8.767,10.1,9.281,10.072,10.397,9.066,10.092,10.487,10.597,9.87,11.12,10.246,10.558,9.574,8.414,6.989,6.925,7.402,7.176,6.404,6.08,5.985,6.091,5.887,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Angola,AGO,175.986,183.025,189.572,194.699,199.729,200.888,199.929,198.803,197.301,196.4,195.398,195.291,193.237,192.841,187.51,182.742,178.605,177.316,176.253,175.341,171.817,170.795,170.951,169.366,168.678,168.701,169.586,164.955,159.295,156.557,153.345,151.093,148.074,146.135,145.235,142.575,141.278,139.825,138.402,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Antigua and Barbuda,ATG,97.486,91.719,95.153,85.592,85.335,85.082,84.884,82.867,70.292,68.627,63.497,65.405,69.521,70.121,64.099,58.318,57.002,63.429,61.027,56.92,53.757,51.554,49.532,48.18,48.723,54.779,51.622,42.477,40.163,36.808,33.761,33.422,34.834,30.373,30.352,27.548,30.83,32.959,33.11,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Argentina,ARG,73.396,73.031,72.536,71.527,70.728,70.333,69.963,70.928,71.979,72.151,72.502,73.516,72.81,71.39,70.424,69.307,68.268,66.54,64,63.078,60.281,62.62,64.877,64.07,66.424,66.149,66.695,67.064,68.264,68.719,69.167,67.791,65.395,61.852,57.783,51.029,46.153,39.866,39.065,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Armenia,ARM,59.191,61.409,61.866,60.592,60.079,65.587,68.556,73.201,78.736,86.553,85.981,82.148,69.251,62.587,54.18,48.124,41.327,36.644,32.841,32.756,31.669,31.569,29.062,24.607,24.544,25.22,28.266,29.07,28.694,29.083,25.412,27.222,24.66,24.621,21.379,19.533,19.041,18.571,18.511,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Aruba,ABW,52.859,53.679,54.71,55.823,56.546,57.298,57.66,58.584,57.552,52.385,50.069,44.999,45.626,43.259,43.078,37.955,39.798,44.859,40.543,36.813,35.882,35,38.691,41.694,41.108,39.81,39.777,39.323,38.895,37.903,37.026,35.15,28.989,27.419,24.888,20.086,18.906,16.522,14.154,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Australia,AUS,25.779,22.492,21.94,20.663,19.691,19.588,20.015,21.673,21.491,21.593,20.629,20.312,19.797,19.469,18.99,18.257,17.959,17.357,17.238,16.826,15.998,15.913,15.998,15.815,16.67,17.776,17.408,16.622,15.981,15.709,15.059,13.249,12.322,10.968,10.43,9.983,8.938,8.081,8.096,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Austria,AUT,30.346,27.459,25.411,24.533,23.7,23.768,22.97,22.827,24.035,24.239,22.968,19.933,17.743,15.97,14.465,13.868,13.395,14.06,13.989,14.086,13.662,13.758,13.004,12.213,11.46,11.382,10.712,10.434,9.606,9.054,8.462,7.947,7.913,7.637,6.991,5.855,5.499,5.363,5.521,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Azerbaijan,AZE,22.015,22.758,23.233,24.168,28.864,33.281,33.378,31.329,33.846,38.36,41.995,45.778,44.668,44.595,45.272,41.578,38.819,33.89,31.668,31.475,32.476,33.684,38.001,38.658,43.484,46.548,49.041,54.472,57.285,59.739,61.472,64.142,63.093,58.812,47.11,45.088,49.404,41.797,40.079,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Bahamas, The",BHS,69.812,68.564,67.67,67.104,64.759,63.129,63.184,65.267,67.021,76.276,75.772,69.088,67.363,63.053,60.951,55.841,49.427,47.804,47.952,46.222,44.582,43.987,44.139,37.177,39.172,40.785,38.38,35.993,33.855,34.694,28.784,33.017,30.622,28.642,26.67,26.371,26.022,25.84,25.686,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bahrain,BHR,52.149,48.636,47.123,39.734,34.334,29.683,26.253,23.845,21.714,21.453,20.92,20.543,20.576,19.764,18.013,18.012,14.928,13.276,13.127,13.508,16.878,20.395,19.42,16.944,15.502,15.01,16.258,15.732,15.734,15.827,16.892,15.061,14.492,14.009,13.239,11.627,9.676,9.185,8.676,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bangladesh,BGD,202.564,200.016,193.189,189.496,189.952,183.742,182.791,175.741,166.996,167.401,164.391,162.84,158.828,151.819,151.788,149.733,146.969,147.994,142.584,138.077,136.63,134.765,121.664,119.067,123.323,115.765,112.422,112.165,100.959,100.956,99.307,88.557,83.664,83.359,78.29,78.359,77.678,76.411,75.496,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Barbados,BRB,68.524,64.664,57.392,52.099,49.225,47.408,50.82,54.331,55.043,56.765,56.318,56.399,55.938,56.26,55.827,55.928,52.703,53.139,54.927,53.007,51.115,49.185,47.61,46.114,46.1,45.655,45.758,45.138,44.533,43.017,42.192,41.888,41.555,41.218,41.438,42.154,42.163,42.421,42.297,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Belarus,BLR,33.051,33.857,33.687,35.273,36.392,37.385,39.398,42.06,44.2,44.853,42.853,41.451,38.343,35.765,32.632,30.466,28.636,26.695,25.391,23.865,23.536,22.657,22.343,22.745,22.904,23.221,24.058,22.382,22.39,23.588,23.005,20.613,17.837,15.529,12.936,11.596,11.83,11.904,11.85,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Belgium,BEL,16.427,14.792,13.136,12.582,11.816,11.955,11.472,11.956,12.393,12.167,11.285,10.441,10.083,10.297,10.27,10.406,10.986,11.915,12.133,11.282,10.957,10.907,10.783,10.689,10.708,10.672,10.675,10.265,9.937,9.088,7.825,7.448,6.862,6.489,6.075,5.717,5.304,5.239,5.33,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Belize,BLZ,143.128,139.069,134.797,132.023,127.996,127.811,128.893,128.786,123.933,117.981,116.228,112.111,111.14,104.564,102.718,101.626,101.826,99.894,99.264,96.295,90.829,89.73,90.57,83.613,79.723,77.025,74.454,71.989,74.011,73.396,72.832,70.722,69.786,70.523,69.627,72.062,64.404,56.671,57.127,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Benin,BEN,123.967,126.597,126.106,125.577,129.659,130.355,122.992,125.025,124.259,122.479,127.359,124.946,121.609,120.739,117.66,120.879,120.303,117.261,117.756,115.452,115.528,114.768,109.721,105.206,104.604,101.052,98.103,95.85,93.653,93.041,93.969,95.483,95.516,96.016,95.546,95.481,93.897,92.935,92.259,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bermuda,BMU,43.588,38.109,39.813,39.189,41.641,44.296,43.925,42.414,42.859,42.211,41.747,41.75,41.59,41.869,41.477,39.84,36.262,33.19,35.697,33.443,32.923,28.815,24.313,21.495,21.416,18.897,18.408,17.152,13.426,12.232,11.711,9.329,8.902,8.486,7.99,7.279,7.417,7.641,7.542,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bhutan,BTN,120.805,119.425,117.82,116.452,113.62,111.689,109.386,106.404,103.258,100.371,97.457,93.652,89.5,85.273,80.934,77.698,73.285,69.775,65.79,62.261,58.385,56.846,53.76,49.694,47.613,44.87,41.708,38.769,35.764,33.867,32.736,31.189,29.516,27.035,24.207,21.632,19.659,19.242,18.977,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bolivia,BOL,99.721,98.185,100.031,98.904,100.415,98.441,96.232,96.346,93.355,90.998,91.551,89.587,88.334,89.919,90.963,91.297,92.943,90.335,87.173,84.271,82.575,81.857,81.135,80.342,79.335,77.608,76.246,76.308,75.015,73.741,72.664,71.441,70.233,68.823,68.203,66.461,65.629,64.383,63.792,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bosnia and Herzegovina,BIH,38.146,38.614,39.108,38.638,37.833,38.579,39.107,38.315,37.174,36.35,34.165,32.102,30.732,30.033,32.892,26.297,20.505,17.848,17.971,18.914,18.222,17.836,17.153,16.594,16.015,16.29,16.135,14.83,12.464,12.285,10.863,10.655,10.862,10.966,10.836,10.493,10.223,10.049,9.86,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Botswana,BWA,129.724,127.016,125.627,122.982,119.05,113.846,107.832,101.544,96.354,93.775,91.278,87.763,83.282,78.799,75.043,72.574,70.339,67.562,65.492,63.077,61.571,59.931,59.696,58.547,57.236,55.484,54.02,52.223,50.857,50.619,50.406,49.512,54.22,49.893,44.219,48.812,51.149,50.083,49.324,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Brazil,BRA,82.948,82.558,85.05,85.146,87.022,88.143,88.072,87.528,86.993,85.679,85.805,85.549,86.592,86.76,87.621,88.216,87.211,86.362,85.862,81.978,78.704,78.351,77.864,75.657,73.105,69.789,67.881,66.179,65.23,63.675,62.936,63.12,62.434,57.88,55.566,53.436,50.015,46.296,45.2,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,British Virgin Islands,VGB,69.228,53.978,51.21,43.412,44.401,41.744,42.034,45.376,50.178,48.321,50.921,41.984,43.529,45.218,51.519,34.915,43.64,45.401,33.944,26.637,28.268,33.766,28.028,24.168,25.507,24.046,21.697,20.043,21.262,17.238,16.32,18.942,17.99,14.015,11.682,12.915,13.661,14.116,14.482,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Brunei Darussalam,BRN,46.407,41.614,41.019,40.733,41.425,39.131,39.121,37.813,37.336,36.875,34.665,32.329,30.468,28.451,27.803,28.612,28.73,29.152,27.421,24.69,23.189,21.799,20.331,19.029,18.617,17.361,16.517,15.721,15.073,14.866,13.55,12.266,11.525,10.617,10.027,10.025,9.955,10.026,9.978,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Bulgaria,BGR,79.209,76.155,73.591,74.283,75.59,77.284,73.434,69.923,67.745,66.961,64.513,58.724,52.13,49.664,44.35,44.313,47.052,45.249,42.271,40.829,39.75,40.931,39.903,41.696,43.433,45.629,48.187,43.958,42.701,43.328,42.783,41.998,39.2,37.916,38.398,39.209,39.245,39.218,38.605,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Burkina Faso,BFA,142.782,148.324,150.537,148.751,147.653,144.982,144.105,144.36,143.6,141.701,139.102,140.104,140.172,140.66,137.319,137.187,136.61,135.684,130.965,127.504,130.013,128.557,128.128,129.284,129.055,129.054,128.047,129.541,130.065,130.329,130.291,127.006,122.57,118.473,116.273,115.166,113.416,112.228,110.509,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Burundi,BDI,84.138,76.317,74.536,73.007,71.788,70.05,71.795,74.13,76.396,77.095,77.785,75.554,76.888,75.781,73.976,75.241,78.845,81.409,80.58,82.256,83.894,83.545,80.494,77.066,74.299,71.732,74.853,75.944,73.442,70.097,65.349,62.042,60.503,58.393,56.593,56.272,54.856,54.36,53.621,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cabo Verde,CPV,106.392,109.093,111.601,115.627,119.14,122.482,123.633,123.42,123.694,124.547,124.422,118.153,112.395,108.446,107.201,105.81,103.211,100.424,98.173,96.536,94.306,93.514,95.482,96.699,92.685,90.221,82.595,78.974,76.975,71.417,68.688,66.636,64.655,65.121,62.571,57.389,56.453,55.952,55.228,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cambodia,KHM,75.778,73.456,69.903,68.357,71.662,70.601,76.625,82.908,89.996,93.565,87.136,77.826,64.868,52.339,49.984,51.268,53.376,54.402,57.032,54.921,51.36,48.923,49.134,48.537,47.897,46.679,46.735,49.316,50.984,52.85,53.473,52.125,49.999,48.646,48.05,47.823,46.894,46.341,45.453,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cameroon,CMR,192.993,189.739,185.581,183.598,178.921,174.701,171.593,168.519,166.075,161.617,158.62,155.436,152.22,147.535,145.126,143.702,144.554,142.596,141.754,139.577,137.572,136.144,134.5,132.497,130.278,128.406,127.412,127.055,127.934,122.712,121.068,119.042,118.841,118.649,118.239,116.168,114.532,111.522,110.378,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Canada,CAN,26.886,26.021,24.875,24.111,23.95,24.576,26.626,27.61,26.658,26.245,25.498,25.47,24.651,22.72,20.555,20.158,19.119,17.452,16.495,15.407,14.856,13.945,13.475,13.66,14.163,14.606,14.636,13.964,13.02,12.556,11.665,10.859,9.685,8.607,8.054,7.094,6.888,6.985,6.978,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cayman Islands,CYM,80.261,78.582,61.577,59.837,59.327,62.055,67.203,72.968,70.185,69.521,66.438,62.917,51.915,60.119,56.608,50.761,54.437,53.707,52.077,45.227,42.224,44.503,45.95,41.453,38.426,35.493,29.878,27.899,24.053,21.621,17.996,17.117,13.044,12.632,10.876,11.153,11.666,15.831,11.74,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Central African Republic,CAF,163.506,164.625,164.618,164.741,165.486,164.84,165.311,165.343,162.341,162.736,162.232,157.857,154.169,151.059,146.8,147.806,147.542,148.779,148.257,148.045,148.417,149.858,150.981,152.402,155.886,159.478,163.109,167.675,166.463,165.212,163.105,161.483,160.531,160.608,161.927,162.886,162.614,160.744,160.507,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Chad,TCD,211.458,213.872,219.12,215.422,218.999,219.95,216.859,210.377,202.93,205.454,204.882,203.08,208.391,210.027,208.588,214.486,207.456,201.92,205.385,200.195,195.725,195.843,190.652,186.796,187.063,184.856,183.777,185.266,182.405,178.368,173.206,166.993,161.833,154.982,148.497,144.658,143.448,141.338,138.306,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Channel Islands,CHI,23.4867290433454,23.9719352952641,25.2219531880549,25.0362093937513,25.6914948720605,27.2479564032698,28.1020319930826,28.2837425048082,27.8903456495828,27.2007912957468,27.1698113207547,26.106987458408,25.7410296411856,25.558280624758,26.2063752047373,26.4360716491661,26.6634050880626,25.3976081864135,24.869435463815,23.7076866674814,23.2806746644495,22.4433132808885,21.7366946778711,21.9136472119766,22.2364763737439,22.2721918834993,21.3615276728881,19.7585071350165,17.9331988343421,16.2840664932715,14.8933769603972,13.7946630483944,12.9163834126445,12.5699920009142,11.0497237569061,10.7671601615074,10.5877268798617,10.7606287583078,11.0301769,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Chile,CHL,69.934,69.248,67.632,65.517,64.749,65.193,67.144,68.178,70.748,70.155,70.867,70.92,70.773,70.067,68.82,67.308,63.882,61.305,59.139,56.22,51.278,49.294,50.171,52.213,53.95,55.42,54.403,53.205,52.145,50.989,48.368,44.832,40.067,34.096,27.979,24.292,24.127,24.08,24.082,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,China,CHN,25.563,27.302,28.228,28.796,29.27,27.963,28.448,30.986,27.892,22.499,21.184,15.419,14.349,14.217,11.911,11.641,11.92,12.579,12.917,12.814,12.675,12.528,13.389,13.712,14.324,15.141,15.998,15.908,15.488,16.256,16.013,16.39,15.327,15.282,14.901,13.325,12.939,11.73,11.048,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Colombia,COL,86.523,85.999,87.493,88.416,89.97,91.254,93.759,94.916,96.557,96.149,95.368,93.656,92.325,93.528,92.106,92.16,94.957,94.675,93.506,91.952,89.734,87.94,85.791,84.132,82.937,81.029,79.433,77.996,77.638,77.554,75.843,72.843,69.796,68.128,66.226,63.885,61.82,59.708,59.034,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Comoros,COM,118.051,115.556,111.892,109.581,106.709,105.342,102.626,99.741,99.165,97.324,95.657,93.605,96.847,97.986,96.39,95.247,93.86,92.025,92.248,91.3,90.827,90.886,91.244,88.929,87.138,85.106,82.936,80.351,77.736,75.323,72.019,69.532,66.546,64.26,61.519,61.58,60.615,59.166,58.173,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Congo, Dem. Rep.",COD,135.618,137.4,139.562,140.186,136.818,131.61,123.798,121.212,124.363,121.407,125.55,125.933,119.954,122.856,121.595,119.475,121.811,123.988,124.149,124.499,125.464,123.8,123.716,125.396,123.455,123.167,123.115,122.612,125.142,125.911,121.654,120.208,116.739,114.663,112.84,111.573,110.747,109.898,108.962,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Congo, Rep.",COG,146.693,144.205,137.201,130.909,127.193,125.812,124.797,123.676,122.82,123.261,123.356,123.839,123.061,122.506,121.285,122.068,121.853,120.388,121.335,118.806,119.771,119.632,120.423,121.367,123.169,126.109,129.511,128.024,123.814,121.054,118.327,116.347,115.052,111.685,109.817,108.379,106.697,104.81,103.633,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Costa Rica,CRI,98.278,98.928,98.865,98.485,97.223,96.274,95.673,93.687,91.915,91.175,90.734,89.608,87.957,86.713,86.829,84.553,84.734,82.104,76.014,71.194,69.445,68.081,66.38,66.242,67.813,69.868,67.674,65.123,64.909,65.567,62.31,58.971,55.253,53.031,53.783,51.147,44.882,38.024,37.148,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cote d'Ivoire,CIV,194.293,190.8,183.919,181.181,177.128,168.783,169.852,164.676,160.747,155.332,149.235,143.443,143.743,139.73,139.528,140.004,140.075,140.972,140.735,139.734,138.56,134.459,130.581,126.975,123.437,120.676,118.605,119.999,117.265,113.986,112.985,112.712,112.919,112.076,111.545,109.253,107.17,105.891,104.968,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Croatia,HRV,39.268,38.853,38.341,36.19,33.889,31.849,28.831,27.073,24.824,21.962,20.665,20.124,19.881,21.056,20.566,17.298,16.538,16.181,16.694,16.177,15.281,14.826,15.164,14.603,14.452,14.578,13.726,12.58,11.725,11.138,10.432,10.218,9.784,9.885,9.557,9.041,9.062,8.895,8.637,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cuba,CUB,87.632,84.552,81.349,79.26,79.383,80.319,80.134,77.793,68.314,66.73,62.344,61.139,59.506,53.524,54.788,50.969,50.492,47.865,46.732,47.209,45.658,44.258,42.542,40.429,44.143,51.481,55.673,55.976,57.664,52.634,51.297,49.249,50.275,49.205,51.207,53.938,52.618,51.493,48.82,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Curacao,CUW,50.276,50.55,51.32,52.479,53.22,54.225,54.017,54.293,54.381,54.25,59.515,61.847,60.485,59.556,56.851,51.021,46.221,44.192,43.617,42.241,43.662,42.36,43.853,43.251,41.883,42.25,39.445,37.411,36.437,41.026,39.573,35.714,31.645,24.765,20.774,22.165,23.148,22.897,23.142,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Cyprus,CYP,42.712,41.373,37.209,36.953,35.072,27.782,25.688,35.111,33.394,32.158,25.787,21.583,18.077,15.003,11.004,11.994,9.925,10.351,8.942,8.121,7.79,8.235,7.277,6.817,5.922,6.257,6.116,6.133,5.98,6.033,5.364,5.293,5.446,6.04,6.608,7.142,6.955,6.896,6.827,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Czechia,CZE,55.988,55.976,52.651,48.777,46.25,44.384,41.134,40.665,43.043,42.654,42.308,33.077,25.625,20.982,18.894,17.235,15.562,13.349,11.656,11.476,11.214,11.176,10.963,10.782,11.164,11.564,11.979,11.975,11.922,12.554,12.234,12.123,11.626,11.62,11.523,10.59,9.851,9.839,9.709,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Denmark,DNK,10.988,10.979,10.688,10.349,9.839,9.036,9.213,9.331,9.384,10.203,9.785,9.886,9.461,8.783,9.152,8.665,8.432,8.169,7.601,6.481,5.899,5.594,5.521,5.714,5.592,5.835,5.444,5.022,4.643,4.499,4.247,3.834,3.561,3.511,2.893,2.495,2.123,1.893,1.908,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Djibouti,DJI,57.018,55.692,54.423,52.992,51.814,49.585,47.309,46.119,45.078,44.18,43.857,42.22,40.737,39.721,37.513,35.705,34.844,33.891,32.88,31,29.184,27.691,26.016,25.421,25.048,24.296,24.647,24.833,24.679,24.386,24.107,23.599,23.267,23.038,22.961,22.629,22.716,22.776,22.722,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Dominica,DMA,90.019,84.308,83.231,87.142,83.529,91.776,93.108,91.477,88.766,90.066,84.307,74.741,62.072,59.427,61.651,59.445,64.542,59.459,62.726,56.67,54.04,53.232,51.08,51.981,50.561,48.688,46.926,45.981,45.573,44.585,43.492,42.372,41.114,39.635,39.105,39.348,39.325,39.022,38.49,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Dominican Republic,DOM,103.159,102.809,102.086,103.871,107.393,108.635,113.942,116.527,115.197,115.268,118.224,117.187,113.864,113.015,111.364,110.02,111.036,112.23,112.017,110.884,109.873,105.859,103.28,101.253,102.863,105.496,104.701,109.433,109.026,106.089,100.151,97.477,95.116,91.817,87.909,83.874,78.455,68.278,65.629,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Ecuador,ECU,93.198,92.458,90.614,91.317,90.51,89.328,89.719,88.897,87.847,84.272,85.188,87.052,88.927,90.547,89.727,91.693,91.5,88.773,88.083,88.435,88.523,87.349,86.874,87.164,89.208,90.694,92.019,91.858,91.278,90.001,84.146,80.124,79.692,75.1,72.683,71.383,67.77,63.944,63.163,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Egypt, Arab Rep.",EGY,110.852,103.759,102.208,96.67,95.026,92.452,87.159,80.932,78.637,77.542,72.693,69.087,67.189,64.587,63.389,60.782,60.291,58.95,56.768,54.671,54.79,54.639,55.676,56.623,57.158,56.959,57.263,58.306,58.103,58.469,59.123,58.101,56.931,52.246,50.624,49.099,46.431,45.672,44.767,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,El Salvador,SLV,141.776,134.548,129.437,125.767,124.719,124.759,123.41,123.204,122.632,121.434,123.043,125.98,124.243,123.415,119.688,118.018,113.604,107.896,100.786,92.917,86.67,82.695,80.265,77.46,76.217,73.788,72.071,70.912,70.951,70.643,70.62,70.115,70.359,65.213,61.531,58.197,57.808,56.83,55.89,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Equatorial Guinea,GNQ,180.349,181.919,182.405,183.151,183.828,184.624,185.458,184.778,185.112,185.353,185.011,184.866,184.046,183.812,182.663,181.452,180.357,178.464,177.675,176.326,176.117,177.202,177.692,175.803,175.232,174.103,173.074,171.755,170.478,168.734,167.097,163.445,161.13,158.434,156.047,152.601,148.872,143.936,139.706,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Eritrea,ERI,104.13,101.967,101.043,99.309,97.286,101.721,100.065,98.8,99.266,100.902,103.63,108.492,104.896,102.475,97.522,92.597,87.32,85.114,84.525,84.573,84.099,83.737,82.963,81.005,78.804,77.17,75.818,74.322,73.038,72.016,71.129,70.997,70.691,69.786,68.296,66.639,65.921,64.78,64.356,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Estonia,EST,41.252,42.564,42.33,41.204,42.601,43.796,51.705,54.371,53.048,49.861,43.736,40.23,37.557,34.911,30.702,27.14,26.11,26.095,24.47,23.131,22.042,22.436,22.504,23.587,25.84,25.163,22.74,19.482,17.428,16.332,16.371,15.38,12.848,10.899,9.813,9.404,8.687,8.829,8.764,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Eswatini,SWZ,162.187,160.701,152.725,145.423,142.341,138.656,136.498,133.422,130.506,129.741,125.812,121.794,117.387,113.645,107.693,105.717,108.105,107.487,106.037,102.669,101.01,99.449,97.517,93.497,91.206,88.081,85.731,83.316,82.797,81.664,81.506,79.13,77.114,75.721,74.418,73.158,71.813,70.784,69.934,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Ethiopia,ETH,171.476,173.027,174.717,173.432,168.055,165.01,163.364,173.019,168.8,153.875,161.144,156.964,152.086,160.396,150.38,147.267,153.005,143.402,149.561,145.425,134.636,135.105,134.355,125.829,119.708,113.013,102.642,100.744,99.336,89.327,80.918,79.701,76.59,74.23,71.878,71.267,71.691,70.643,69.221,..
